Journey_ID,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Planned Journey Duration,Journey Status,Reason for Delay
8151,London Euston,Birmingham New Street,2024-02-11,21:30:00,22:50:00,22:50:00,80.0,On Time,
8152,London Euston,Birmingham New Street,2024-02-16,21:30:00,22:50:00,22:50:00,80.0,On Time,
8153,London Euston,Birmingham New Street,2024-02-26,21:30:00,22:50:00,22:50:00,80.0,On Time,
8154,London Euston,Birmingham New Street,2024-02-24,21:45:00,23:05:00,23:05:00,80.0,On Time,
8155,London Euston,Birmingham New Street,2024-02-20,22:00:00,23:20:00,23:20:00,80.0,On Time,
8156,London Euston,Birmingham New Street,2024-02-21,22:00:00,23:20:00,23:20:00,80.0,On Time,
8157,London St Pancras,Birmingham New Street,2024-02-29,22:00:00,23:20:00,23:20:00,80.0,On Time,
8158,London Kings Cross,York,2024-02-29,22:00:00,23:50:00,23:50:00,110.0,On Time,
8159,London Kings Cross,York,2024-02-20,22:15:00,00:05:00,00:05:00,110.0,On Time,
8160,London Paddington,Reading,2024-02-11,01:30:00,02:30:00,02:30:00,60.0,On Time,
8161,London Euston,Oxford,2024-02-13,22:30:00,23:40:00,23:40:00,70.0,On Time,
8162,Manchester Piccadilly,Liverpool Lime Street,2024-02-11,01:30:00,02:00:00,02:00:00,30.0,On Time,
8163,London Paddington,Reading,2024-02-22,23:00:00,00:00:00,00:00:00,60.0,On Time,
8164,Liverpool Lime Street,Manchester Piccadilly,2024-02-11,02:00:00,02:30:00,02:30:00,30.0,On Time,
8165,London Euston,Manchester Piccadilly,2024-02-11,02:30:00,04:20:00,04:20:00,110.0,On Time,
8166,London St Pancras,Birmingham New Street,2024-02-12,23:30:00,00:50:00,00:50:00,80.0,On Time,
8167,London Kings Cross,York,2024-02-11,03:00:00,04:50:00,04:50:00,110.0,On Time,
8168,London Paddington,Reading,2024-02-25,00:00:00,01:00:00,01:00:00,60.0,On Time,
8169,Manchester Piccadilly,London Euston,2024-02-12,00:00:00,01:50:00,01:50:00,110.0,On Time,
8170,Liverpool Lime Street,Manchester Piccadilly,2024-02-14,00:15:00,00:45:00,00:45:00,30.0,On Time,
8171,London Kings Cross,York,2024-02-23,00:30:00,02:20:00,02:20:00,110.0,On Time,
8172,Liverpool Lime Street,Manchester Piccadilly,2024-02-14,00:30:00,01:00:00,01:00:00,30.0,On Time,
8173,Liverpool Lime Street,Manchester Piccadilly,2024-02-12,00:30:00,01:00:00,01:00:00,30.0,On Time,
8174,Liverpool Lime Street,Manchester Piccadilly,2024-02-24,00:45:00,01:15:00,01:15:00,30.0,On Time,
8175,Birmingham New Street,London St Pancras,2024-02-11,04:30:00,05:50:00,05:50:00,80.0,On Time,
8176,Liverpool Lime Street,London Euston,2024-02-12,01:45:00,04:00:00,04:00:00,135.0,On Time,
8177,London St Pancras,Birmingham New Street,2024-02-23,01:45:00,03:05:00,03:05:00,80.0,On Time,
8178,Manchester Piccadilly,Nottingham,2024-02-12,02:00:00,03:00:00,03:00:00,60.0,On Time,
8179,Liverpool Lime Street,Manchester Piccadilly,2024-02-21,02:00:00,02:30:00,02:30:00,30.0,On Time,
8180,London Euston,Birmingham New Street,2024-02-23,02:15:00,03:35:00,03:35:00,80.0,On Time,
8181,London Euston,Birmingham New Street,2024-02-11,05:15:00,06:35:00,06:35:00,80.0,On Time,
8182,London Euston,Birmingham New Street,2024-02-17,02:15:00,03:35:00,03:35:00,80.0,On Time,
8183,Manchester Piccadilly,Sheffield,2024-02-12,02:45:00,03:30:00,03:30:00,45.0,On Time,
8184,Manchester Piccadilly,Liverpool Lime Street,2024-02-11,06:00:00,06:30:00,06:30:00,30.0,On Time,
8185,Liverpool Lime Street,Manchester Piccadilly,2024-02-15,03:15:00,03:45:00,03:45:00,30.0,On Time,
8186,London Paddington,Reading,2024-02-15,03:15:00,04:15:00,04:15:00,60.0,On Time,
8187,Birmingham New Street,Nuneaton,2024-02-11,06:30:00,06:50:00,06:50:00,20.0,On Time,
8188,Birmingham New Street,London St Pancras,2024-02-11,06:30:00,07:50:00,07:50:00,80.0,On Time,
8189,Birmingham New Street,London Kings Cross,2024-02-11,06:30:00,08:00:00,08:00:00,90.0,On Time,
8190,York,Birmingham New Street,2024-02-12,03:45:00,06:00:00,06:00:00,135.0,On Time,
8191,London Euston,Birmingham New Street,2024-02-12,03:45:00,05:05:00,05:05:00,80.0,On Time,
8192,Manchester Piccadilly,Liverpool Lime Street,2024-02-11,07:00:00,07:30:00,07:30:00,30.0,On Time,
8193,London St Pancras,Birmingham New Street,2024-02-20,04:30:00,05:50:00,05:50:00,80.0,On Time,
8194,York,Peterborough,2024-02-11,07:30:00,08:40:00,08:40:00,70.0,On Time,
8195,London Kings Cross,York,2024-02-11,07:30:00,09:20:00,09:20:00,110.0,On Time,
8196,London Paddington,London Waterloo,2024-02-11,07:30:00,09:00:00,09:00:00,90.0,On Time,
8197,London St Pancras,Birmingham New Street,2024-02-27,04:30:00,05:50:00,05:50:00,80.0,On Time,
8198,London Kings Cross,York,2024-02-25,04:45:00,06:35:00,06:35:00,110.0,On Time,
8199,London Kings Cross,York,2024-02-19,04:45:00,06:35:00,06:35:00,110.0,On Time,
8200,Manchester Piccadilly,Liverpool Lime Street,2024-02-11,07:45:00,08:15:00,08:15:00,30.0,On Time,
8201,Liverpool Lime Street,Manchester Piccadilly,2024-02-14,05:00:00,05:30:00,05:30:00,30.0,On Time,
8202,London Kings Cross,York,2024-02-26,05:00:00,06:50:00,06:50:00,110.0,On Time,
8203,London Kings Cross,York,2024-02-12,05:00:00,06:50:00,06:50:00,110.0,On Time,
8204,London Euston,Birmingham New Street,2024-02-29,05:15:00,06:35:00,06:35:00,80.0,On Time,
8205,Manchester Piccadilly,Liverpool Lime Street,2024-02-23,05:30:00,06:00:00,06:00:00,30.0,On Time,
8206,London St Pancras,Birmingham New Street,2024-02-24,05:45:00,07:05:00,,80.0,Cancelled,Weather
8207,London Paddington,Reading,2024-02-11,09:00:00,10:00:00,10:00:00,60.0,On Time,
8208,Liverpool Lime Street,Manchester Piccadilly,2024-02-11,09:00:00,09:30:00,09:30:00,30.0,On Time,
8209,Manchester Piccadilly,Liverpool Lime Street,2024-02-20,06:00:00,06:30:00,06:30:00,30.0,On Time,
8210,Manchester Piccadilly,Liverpool Lime Street,2024-02-26,06:00:00,06:30:00,06:30:00,30.0,On Time,
8211,Liverpool Lime Street,Manchester Piccadilly,2024-02-12,06:00:00,06:30:00,06:30:00,30.0,On Time,
8212,Manchester Piccadilly,Liverpool Lime Street,2024-02-12,06:00:00,06:30:00,06:30:00,30.0,On Time,
8213,Oxford,Bristol Temple Meads,2024-02-29,06:00:00,07:15:00,07:15:00,75.0,On Time,
8214,London Kings Cross,York,2024-02-23,06:15:00,08:05:00,08:05:00,110.0,On Time,
8215,London Kings Cross,York,2024-02-17,06:15:00,08:05:00,08:05:00,110.0,On Time,
8216,London Kings Cross,York,2024-02-12,06:15:00,08:05:00,08:05:00,110.0,On Time,
8217,London Euston,Birmingham New Street,2024-02-14,06:15:00,07:35:00,07:35:00,80.0,On Time,
8218,London St Pancras,Birmingham New Street,2024-02-28,06:30:00,07:50:00,07:50:00,80.0,On Time,
8219,London St Pancras,Birmingham New Street,2024-02-12,06:30:00,07:50:00,07:50:00,80.0,On Time,
8220,London Euston,Birmingham New Street,2024-02-22,06:30:00,07:50:00,,80.0,Cancelled,Weather
8221,Birmingham New Street,London St Pancras,2024-02-16,06:30:00,07:50:00,07:50:00,80.0,On Time,
8222,Birmingham New Street,London Kings Cross,2024-02-12,06:30:00,08:00:00,08:00:00,90.0,On Time,
8223,Birmingham New Street,Stafford,2024-02-13,06:30:00,07:00:00,07:00:00,30.0,On Time,
8224,London Euston,Birmingham New Street,2024-02-11,09:45:00,11:05:00,11:05:00,80.0,On Time,
8225,Liverpool Lime Street,Manchester Piccadilly,2024-02-23,06:45:00,07:15:00,07:15:00,30.0,On Time,
8226,London Kings Cross,York,2024-02-18,07:45:00,09:35:00,09:35:00,110.0,On Time,
8227,London Kings Cross,York,2024-02-11,09:45:00,11:35:00,11:46:00,110.0,Delayed,Signal Failure
8228,London Paddington,Reading,2024-02-24,06:45:00,07:45:00,07:45:00,60.0,On Time,
8229,London Paddington,Reading,2024-02-13,07:00:00,08:00:00,08:00:00,60.0,On Time,
8230,London Kings Cross,York,2024-02-21,07:15:00,09:05:00,09:05:00,110.0,On Time,
8231,Liverpool Lime Street,Manchester Piccadilly,2024-02-12,07:15:00,07:45:00,07:45:00,30.0,On Time,
8232,London Paddington,Reading,2024-02-12,07:15:00,08:15:00,08:15:00,60.0,On Time,
8233,Reading,Swindon,2024-02-13,07:30:00,08:15:00,08:15:00,45.0,On Time,
8234,York,Doncaster,2024-02-25,07:30:00,08:00:00,08:00:00,30.0,On Time,
8235,Reading,Swindon,2024-02-25,07:30:00,08:15:00,08:15:00,45.0,On Time,
8236,London St Pancras,Birmingham New Street,2024-02-20,07:45:00,09:05:00,09:05:00,80.0,On Time,
8237,London Euston,Birmingham New Street,2024-02-11,11:00:00,12:20:00,12:45:00,80.0,Delayed,Staffing
8238,Reading,Oxford,2024-02-21,08:00:00,08:25:00,08:25:00,25.0,On Time,
8239,London Euston,Manchester Piccadilly,2024-02-21,08:00:00,09:50:00,09:50:00,110.0,On Time,
8240,London St Pancras,Birmingham New Street,2024-02-24,08:15:00,09:35:00,09:35:00,80.0,On Time,
8241,Manchester Piccadilly,Leeds,2024-02-12,08:15:00,09:00:00,09:00:00,45.0,On Time,
8242,London St Pancras,Birmingham New Street,2024-02-22,08:15:00,09:35:00,09:35:00,80.0,On Time,
8243,London Euston,Birmingham New Street,2024-02-12,08:15:00,09:35:00,09:35:00,80.0,On Time,
8244,Manchester Piccadilly,Liverpool Lime Street,2024-02-21,08:45:00,09:15:00,09:15:00,30.0,On Time,
8245,Liverpool Lime Street,London Paddington,2024-02-27,08:45:00,11:15:00,11:15:00,150.0,On Time,
8246,London Euston,Birmingham New Street,2024-02-25,09:45:00,11:05:00,11:05:00,80.0,On Time,
8247,Manchester Piccadilly,Liverpool Lime Street,2024-02-12,09:00:00,09:30:00,09:30:00,30.0,On Time,
8248,Liverpool Lime Street,Manchester Piccadilly,2024-02-11,12:00:00,12:30:00,12:30:00,30.0,On Time,
8249,London Paddington,Reading,2024-02-25,09:00:00,10:00:00,10:00:00,60.0,On Time,
8250,London Paddington,Reading,2024-02-29,09:00:00,10:00:00,10:00:00,60.0,On Time,
8251,London Paddington,Reading,2024-02-12,09:00:00,10:00:00,10:00:00,60.0,On Time,
8252,London Paddington,Reading,2024-02-19,09:00:00,10:00:00,10:00:00,60.0,On Time,
8253,London Paddington,Reading,2024-02-26,09:00:00,10:00:00,10:00:00,60.0,On Time,
8254,Birmingham New Street,London St Pancras,2024-02-24,09:00:00,10:20:00,10:20:00,80.0,On Time,
8255,Liverpool Lime Street,Manchester Piccadilly,2024-02-15,09:15:00,09:45:00,09:45:00,30.0,On Time,
8256,Liverpool Lime Street,Manchester Piccadilly,2024-02-14,09:15:00,09:45:00,09:45:00,30.0,On Time,
8257,Manchester Piccadilly,Liverpool Lime Street,2024-02-11,12:15:00,12:45:00,12:45:00,30.0,On Time,
8258,London Paddington,Reading,2024-02-14,09:15:00,10:15:00,10:15:00,60.0,On Time,
8259,Liverpool Lime Street,Manchester Piccadilly,2024-02-23,09:45:00,10:15:00,10:15:00,30.0,On Time,
8260,York,Edinburgh,2024-02-11,12:45:00,15:15:00,15:15:00,150.0,On Time,
8261,Liverpool Lime Street,Manchester Piccadilly,2024-02-11,12:45:00,13:15:00,13:15:00,30.0,On Time,
8262,London Euston,Manchester Piccadilly,2024-02-11,12:45:00,14:35:00,14:35:00,110.0,On Time,
8263,Manchester Piccadilly,Liverpool Lime Street,2024-02-11,13:30:00,14:00:00,14:00:00,30.0,On Time,
8264,Manchester Piccadilly,Sheffield,2024-02-11,13:30:00,14:15:00,14:15:00,45.0,On Time,
8265,Manchester Piccadilly,Sheffield,2024-02-24,10:45:00,11:30:00,11:30:00,45.0,On Time,
8266,Manchester Piccadilly,Liverpool Lime Street,2024-02-28,11:00:00,11:30:00,11:30:00,30.0,On Time,
8267,Liverpool Lime Street,Manchester Piccadilly,2024-02-18,11:00:00,11:30:00,11:30:00,30.0,On Time,
8268,Birmingham New Street,Liverpool Lime Street,2024-02-15,11:00:00,12:30:00,12:30:00,90.0,On Time,
8269,London Kings Cross,York,2024-02-11,14:30:00,16:20:00,16:20:00,110.0,On Time,
8270,London St Pancras,Birmingham New Street,2024-02-12,11:45:00,13:05:00,13:05:00,80.0,On Time,
8271,London Paddington,Reading,2024-02-15,11:45:00,12:45:00,12:45:00,60.0,On Time,
8272,York,Edinburgh,2024-02-11,14:45:00,17:15:00,17:15:00,150.0,On Time,
8273,Manchester Piccadilly,Liverpool Lime Street,2024-02-12,12:00:00,12:30:00,12:30:00,30.0,On Time,
8274,London St Pancras,Birmingham New Street,2024-02-27,12:00:00,13:20:00,13:20:00,80.0,On Time,
8275,London St Pancras,Birmingham New Street,2024-02-12,12:30:00,13:50:00,13:50:00,80.0,On Time,
8276,London Euston,Birmingham New Street,2024-02-11,15:30:00,16:50:00,,80.0,Cancelled,Traffic
8277,London Paddington,Reading,2024-02-12,12:45:00,13:45:00,13:45:00,60.0,On Time,
8278,Liverpool Lime Street,Manchester Piccadilly,2024-02-13,12:45:00,13:15:00,13:15:00,30.0,On Time,
8279,London Paddington,Reading,2024-02-19,12:45:00,13:45:00,13:45:00,60.0,On Time,
8280,York,Edinburgh,2024-02-11,15:45:00,18:15:00,18:15:00,150.0,On Time,
8281,London Paddington,Reading,2024-02-22,12:45:00,13:45:00,13:45:00,60.0,On Time,
8282,Manchester Piccadilly,Liverpool Lime Street,2024-02-26,12:45:00,13:15:00,13:15:00,30.0,On Time,
8283,London St Pancras,Birmingham New Street,2024-02-11,16:00:00,17:20:00,17:20:00,80.0,On Time,
8284,London Kings Cross,York,2024-02-12,13:00:00,14:50:00,14:50:00,110.0,On Time,
8285,London Kings Cross,York,2024-02-11,16:00:00,17:50:00,17:50:00,110.0,On Time,
8286,Birmingham New Street,London St Pancras,2024-02-20,13:15:00,14:35:00,14:35:00,80.0,On Time,
8287,London Paddington,Reading,2024-02-21,13:30:00,14:30:00,14:30:00,60.0,On Time,
8288,Manchester Piccadilly,Sheffield,2024-02-13,13:30:00,14:15:00,14:15:00,45.0,On Time,
8289,Liverpool Lime Street,Manchester Piccadilly,2024-02-12,13:45:00,14:15:00,14:15:00,30.0,On Time,
8290,Birmingham New Street,Stafford,2024-02-11,17:45:00,18:15:00,18:15:00,30.0,On Time,
8291,London Paddington,Reading,2024-02-15,14:00:00,15:00:00,15:00:00,60.0,On Time,
8292,Manchester Piccadilly,Liverpool Lime Street,2024-02-11,17:00:00,17:30:00,17:30:00,30.0,On Time,
8293,London Euston,Birmingham New Street,2024-02-11,17:00:00,18:20:00,18:20:00,80.0,On Time,
8294,London St Pancras,Birmingham New Street,2024-02-19,14:00:00,15:20:00,15:20:00,80.0,On Time,
8295,London Paddington,Reading,2024-02-11,17:00:00,18:00:00,18:00:00,60.0,On Time,
8296,Manchester Piccadilly,Liverpool Lime Street,2024-02-12,14:15:00,14:45:00,14:45:00,30.0,On Time,
8297,London Paddington,Reading,2024-02-22,14:15:00,15:15:00,15:15:00,60.0,On Time,
8298,London Paddington,Manchester Piccadilly,2024-02-14,14:15:00,16:30:00,16:30:00,135.0,On Time,
8299,Edinburgh Waverley,London Kings Cross,2024-02-22,15:30:00,19:50:00,19:52:00,260.0,Delayed,Staffing
8300,London Paddington,Reading,2024-02-25,14:30:00,15:30:00,15:30:00,60.0,On Time,
8301,London Paddington,Reading,2024-02-11,17:45:00,18:45:00,18:45:00,60.0,On Time,
8302,London Paddington,Reading,2024-02-26,14:45:00,15:45:00,15:45:00,60.0,On Time,
8303,London Paddington,Reading,2024-02-27,15:00:00,16:00:00,16:00:00,60.0,On Time,
8304,London St Pancras,Birmingham New Street,2024-02-29,15:15:00,16:35:00,16:35:00,80.0,On Time,
8305,Reading,Liverpool Lime Street,2024-02-11,18:15:00,20:45:00,20:45:00,150.0,On Time,
8306,London Euston,Birmingham New Street,2024-02-19,15:45:00,17:05:00,17:05:00,80.0,On Time,
8307,London St Pancras,Birmingham New Street,2024-02-14,15:45:00,17:05:00,17:05:00,80.0,On Time,
8308,Manchester Piccadilly,Liverpool Lime Street,2024-02-11,18:45:00,19:15:00,19:15:00,30.0,On Time,
8309,Birmingham New Street,Nuneaton,2024-02-11,18:45:00,19:05:00,19:05:00,20.0,On Time,
8310,London St Pancras,Wolverhampton,2024-02-11,18:45:00,20:15:00,20:15:00,90.0,On Time,
8311,London Euston,Birmingham New Street,2024-02-11,19:00:00,20:20:00,20:20:00,80.0,On Time,
8312,London St Pancras,Birmingham New Street,2024-02-27,16:00:00,17:20:00,17:20:00,80.0,On Time,
8313,Manchester Piccadilly,Liverpool Lime Street,2024-02-12,16:00:00,16:30:00,16:30:00,30.0,On Time,
8314,London Kings Cross,York,2024-02-12,16:00:00,17:50:00,17:50:00,110.0,On Time,
8315,London St Pancras,Birmingham New Street,2024-02-11,19:00:00,20:20:00,20:20:00,80.0,On Time,
8316,London Euston,Birmingham New Street,2024-02-26,16:00:00,17:20:00,17:20:00,80.0,On Time,
8317,London Paddington,Reading,2024-02-14,16:15:00,17:15:00,17:15:00,60.0,On Time,
8318,London Kings Cross,York,2024-02-12,16:15:00,18:05:00,18:05:00,110.0,On Time,
8319,London Kings Cross,Liverpool Lime Street,2024-02-20,16:15:00,18:30:00,18:30:00,135.0,On Time,
8320,Manchester Piccadilly,Liverpool Lime Street,2024-02-20,16:15:00,16:45:00,16:45:00,30.0,On Time,
8321,Liverpool Lime Street,Manchester Piccadilly,2024-02-12,16:15:00,16:45:00,16:45:00,30.0,On Time,
8322,London Kings Cross,York,2024-02-13,16:15:00,18:05:00,18:05:00,110.0,On Time,
8323,Liverpool Lime Street,London Euston,2024-02-17,17:30:00,19:45:00,19:57:00,135.0,Delayed,Technical Issue
8324,Birmingham New Street,London Euston,2024-02-28,17:00:00,18:20:00,18:20:00,80.0,On Time,
8325,London Kings Cross,York,2024-02-21,17:15:00,19:05:00,19:05:00,110.0,On Time,
8326,Manchester Piccadilly,Liverpool Lime Street,2024-02-12,17:15:00,17:45:00,17:45:00,30.0,On Time,
8327,London Kings Cross,York,2024-02-12,17:15:00,19:05:00,19:05:00,110.0,On Time,
8328,London Paddington,Reading,2024-02-29,17:15:00,18:15:00,18:15:00,60.0,On Time,
8329,London Euston,Birmingham New Street,2024-02-26,17:15:00,18:35:00,18:35:00,80.0,On Time,
8330,Manchester Piccadilly,Liverpool Lime Street,2024-02-14,17:15:00,17:45:00,17:45:00,30.0,On Time,
8331,Liverpool Lime Street,Manchester Piccadilly,2024-02-15,17:30:00,18:00:00,18:00:00,30.0,On Time,
8332,London St Pancras,Leicester,2024-02-12,18:45:00,19:45:00,,60.0,Cancelled,Technical Issue
8333,Manchester Piccadilly,Liverpool Lime Street,2024-02-12,18:45:00,19:15:00,19:15:00,30.0,On Time,
8334,Manchester Piccadilly,Liverpool Lime Street,2024-02-20,18:45:00,19:15:00,,30.0,Cancelled,Signal Failure
8335,London St Pancras,Birmingham New Street,2024-02-12,17:45:00,19:05:00,19:05:00,80.0,On Time,
8336,London Euston,Birmingham New Street,2024-02-12,17:45:00,19:05:00,19:05:00,80.0,On Time,
8337,London Euston,Birmingham New Street,2024-02-11,21:15:00,22:35:00,22:35:00,80.0,On Time,
8338,London Paddington,Reading,2024-02-22,18:15:00,19:15:00,19:15:00,60.0,On Time,
8339,Birmingham New Street,York,2024-02-27,18:30:00,20:15:00,20:15:00,105.0,On Time,
8340,Liverpool Lime Street,Manchester Piccadilly,2024-02-11,21:30:00,22:00:00,22:00:00,30.0,On Time,
8341,Birmingham New Street,Nuneaton,2024-02-14,18:45:00,19:05:00,19:05:00,20.0,On Time,
8342,London St Pancras,Birmingham New Street,2024-02-16,18:45:00,20:05:00,20:05:00,80.0,On Time,
8343,Birmingham New Street,Nuneaton,2024-02-23,18:45:00,19:05:00,19:05:00,20.0,On Time,
8344,London St Pancras,Birmingham New Street,2024-02-28,18:45:00,20:05:00,20:05:00,80.0,On Time,
8345,Birmingham New Street,Nuneaton,2024-02-24,18:45:00,19:05:00,19:05:00,20.0,On Time,
8346,Manchester Piccadilly,Liverpool Lime Street,2024-02-29,18:45:00,19:15:00,19:15:00,30.0,On Time,
8347,Birmingham New Street,Coventry,2024-02-26,18:45:00,19:05:00,19:05:00,20.0,On Time,
8348,London Euston,Birmingham New Street,2024-02-11,22:00:00,23:20:00,23:20:00,80.0,On Time,
8349,London Paddington,Reading,2024-02-12,20:00:00,21:00:00,21:00:00,60.0,On Time,
8350,London Kings Cross,York,2024-02-21,20:00:00,21:50:00,21:50:00,110.0,On Time,
8351,London Paddington,Reading,2024-02-15,20:00:00,21:00:00,21:00:00,60.0,On Time,
8352,London St Pancras,Birmingham New Street,2024-02-21,20:15:00,21:35:00,21:35:00,80.0,On Time,
8353,Manchester Piccadilly,Liverpool Lime Street,2024-02-12,20:15:00,20:45:00,20:45:00,30.0,On Time,
8354,Birmingham New Street,Liverpool Lime Street,2024-02-12,00:00:00,01:30:00,01:30:00,90.0,On Time,
8355,London Paddington,Reading,2024-02-24,21:30:00,22:30:00,22:30:00,60.0,On Time,
8356,London Kings Cross,York,2024-02-12,21:30:00,23:20:00,23:20:00,110.0,On Time,
8357,Birmingham New Street,Liverpool Lime Street,2024-02-28,21:30:00,23:00:00,23:00:00,90.0,On Time,
8358,London Kings Cross,York,2024-02-25,22:15:00,00:05:00,00:05:00,110.0,On Time,
8359,London Euston,Birmingham New Street,2024-02-27,22:15:00,23:35:00,23:35:00,80.0,On Time,
8360,London Euston,Birmingham New Street,2024-02-24,22:15:00,23:35:00,23:35:00,80.0,On Time,
8361,London Euston,Manchester Piccadilly,2024-02-28,22:15:00,00:05:00,00:05:00,110.0,On Time,
8362,London Euston,Birmingham New Street,2024-02-20,22:30:00,23:50:00,23:50:00,80.0,On Time,
8363,London St Pancras,Birmingham New Street,2024-02-29,22:30:00,23:50:00,23:50:00,80.0,On Time,
8364,Oxford,Bristol Temple Meads,2024-02-12,22:30:00,23:45:00,23:45:00,75.0,On Time,
8365,Oxford,Bristol Temple Meads,2024-02-24,22:30:00,23:45:00,23:45:00,75.0,On Time,
8366,Liverpool Lime Street,Manchester Piccadilly,2024-02-21,22:30:00,23:00:00,23:00:00,30.0,On Time,
8367,London Kings Cross,Edinburgh Waverley,2024-02-20,16:00:00,20:20:00,20:20:00,260.0,On Time,
8368,York,Durham,2024-02-12,01:45:00,02:35:00,02:35:00,50.0,On Time,
8369,Liverpool Lime Street,Manchester Piccadilly,2024-02-12,02:00:00,02:30:00,02:30:00,30.0,On Time,
8370,Liverpool Lime Street,Manchester Piccadilly,2024-02-16,23:00:00,23:30:00,23:30:00,30.0,On Time,
