Transaction ID,Journey_ID,Ticket_ID,Refund_ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Price,Price Category,Actual Journey Duration,Delay (Minutes)
a944c2e6-cba9-4762-a962,10254,3,1,2024-03-03,10:42:22,Station,Credit Card,No Railcard,4,Low,30.0,0.0
8fb266dc-db9e-4005-8391,10249,3,2,2024-03-03,10:43:14,Station,Debit Card,Adult,3,Low,51.0,21.0
c181ccdb-c02b-4e12-9712,10255,1,1,2024-03-03,10:43:20,Online,Debit Card,Senior,23,Medium,110.0,0.0
0ff45a2e-7642-48b9-93e4,10256,1,1,2024-03-03,10:44:19,Station,Contactless,No Railcard,3,Low,30.0,0.0
2b2bf794-2111-44bf-8758,10257,1,1,2024-03-03,10:45:53,Online,Debit Card,Adult,2,Low,30.0,0.0
9140ba7d-1a6a-4608-ae40,10258,3,1,2024-03-03,10:54:18,Station,Credit Card,No Railcard,4,Low,30.0,0.0
2bb3cbad-66c3-4c39-b5e6,10259,3,1,2024-03-03,11:13:52,Station,Credit Card,No Railcard,4,Low,30.0,0.0
86d89f68-73ab-4144-93b6,10260,1,1,2024-03-03,11:15:26,Online,Contactless,No Railcard,7,Low,80.0,0.0
0b654c04-e2fc-48d4-b972,10102,3,1,2024-03-03,11:31:26,Station,Credit Card,No Railcard,53,High,110.0,0.0
8baa683d-c8ee-4c9c-b1bf,10261,3,1,2024-03-03,11:31:38,Online,Contactless,No Railcard,4,Low,30.0,0.0
009641c6-64ec-4bfa-81f9,10102,3,1,2024-03-03,11:32:12,Online,Contactless,No Railcard,53,High,110.0,0.0
326974d1-e6a9-40b5-9d5d,10262,3,1,2024-03-03,11:38:59,Station,Contactless,No Railcard,12,Low,80.0,0.0
de006f70-b37f-417d-b1f2,10263,1,1,2024-03-03,11:41:53,Online,Contactless,Adult,2,Low,30.0,0.0
f5166b26-75e1-404f-83e7,10102,3,1,2024-03-03,11:44:39,Online,Contactless,No Railcard,53,High,110.0,0.0
f005c92a-c8b7-4b84-86b9,10264,1,2,2024-03-03,12:00:03,Station,Debit Card,Adult,2,Low,44.0,14.0
93b93db2-5372-46f5-8520,10265,1,1,2024-03-03,12:02:24,Station,Contactless,No Railcard,7,Low,80.0,0.0
d1586d3c-1b10-4ec2-be9d,10266,1,2,2024-03-03,12:02:26,Station,Debit Card,Adult,7,Low,108.0,28.0
545e59f4-493d-4a87-9421,10267,3,1,2024-03-03,12:03:06,Station,Contactless,No Railcard,19,Low,25.0,0.0
44cebfb5-5b41-4c51-87ee,10268,3,1,2024-03-03,12:05:48,Station,Credit Card,No Railcard,53,High,110.0,0.0
8e4125df-c5ae-47a0-a504,10269,1,1,2024-03-03,12:09:11,Online,Contactless,No Railcard,4,Low,45.0,0.0
68d43f2a-9aad-4f68-b106,10270,3,1,2024-03-03,12:21:21,Online,Credit Card,No Railcard,10,Low,80.0,0.0
a2c71f2b-818d-45c0-b0f4,10271,1,1,2024-03-03,12:23:50,Online,Credit Card,No Railcard,7,Low,80.0,0.0
de9fab24-da99-493d-a0f0,10272,1,1,2024-03-03,12:34:59,Station,Contactless,No Railcard,3,Low,30.0,0.0
0d9317a6-cb1a-4298-845d,10273,1,1,2024-03-03,12:48:48,Station,Credit Card,Adult,5,Low,80.0,0.0
8fd0e404-e45c-461d-bcdc,10274,6,1,2024-03-03,13:21:35,Station,Credit Card,No Railcard,54,High,150.0,0.0
a1ef2a8f-d233-47bf-bf50,10275,1,1,2024-03-03,13:27:01,Online,Contactless,No Railcard,8,Low,80.0,0.0
4545900c-dce3-4f1a-84ca,10117,3,1,2024-03-03,13:30:41,Station,Credit Card,No Railcard,19,Low,85.0,25.0
ef31a583-6137-4b60-9710,10117,3,1,2024-03-03,13:40:25,Online,Contactless,Senior,13,Low,85.0,25.0
23f1eee5-e21e-4549-9bcf,10276,1,1,2024-03-03,13:43:56,Online,Contactless,No Railcard,8,Low,80.0,0.0
7f89b04e-8d02-425c-9ab1,10277,6,1,2024-03-03,13:49:07,Online,Credit Card,Adult,54,High,80.0,0.0
5323f2ad-43fb-46ce-869e,10277,3,1,2024-03-03,13:50:11,Online,Credit Card,Adult,8,Low,80.0,0.0
13a18106-2517-4abd-bb02,10277,3,1,2024-03-03,13:58:30,Online,Credit Card,No Railcard,12,Low,80.0,0.0
707d17fc-620d-43bb-8c05,10278,3,1,2024-03-03,14:02:44,Station,Credit Card,No Railcard,53,High,110.0,0.0
cb673ccb-5330-4e37-974a,10279,1,1,2024-03-03,14:04:29,Station,Credit Card,No Railcard,7,Low,80.0,0.0
af6b752b-36d0-43d4-9d0b,10280,1,1,2024-03-03,14:12:36,Online,Credit Card,Adult,5,Low,80.0,0.0
631a93fd-e2bc-4462-9bba,10281,1,1,2024-03-03,14:15:36,Online,Credit Card,Disabled,5,Low,80.0,0.0
15f615bc-d3c4-41b8-ab5e,10282,3,1,2024-03-03,14:18:00,Online,Credit Card,Disabled,7,Low,80.0,0.0
554361d6-52b1-4bdb-8492,10282,3,1,2024-03-03,14:24:31,Online,Credit Card,Disabled,7,Low,80.0,0.0
085d39d0-cf13-46fc-9e9f,10282,3,1,2024-03-03,14:25:02,Online,Credit Card,No Railcard,10,Low,80.0,0.0
4cb0d282-7e7c-444f-be09,10129,3,1,2024-03-03,14:30:15,Station,Credit Card,No Railcard,53,High,110.0,0.0
e9acd799-fb7a-4447-81fd,10129,3,1,2024-03-03,14:31:45,Station,Credit Card,Adult,35,Medium,110.0,0.0
bc759dec-44d0-44fc-976c,10128,6,1,2024-03-03,14:36:52,Station,Debit Card,Disabled,52,High,80.0,0.0
c33aff89-7322-48b7-8731,10283,3,1,2024-03-03,14:38:55,Station,Contactless,Senior,2,Low,30.0,0.0
20337ac6-8196-4a63-a373,10284,3,1,2024-03-03,14:50:12,Online,Contactless,Adult,23,Medium,60.0,0.0
7a99ecd4-770b-4707-8ec6,10133,3,1,2024-03-03,14:56:06,Online,Contactless,Adult,2,Low,30.0,0.0
67ce410f-0d1f-4cd6-9221,10285,1,1,2024-03-03,14:58:52,Station,Contactless,Senior,2,Low,30.0,0.0
0ad2404d-77bd-47b4-b182,10286,3,1,2024-03-03,15:10:19,Station,Contactless,Adult,8,Low,75.0,0.0
180ee2b5-8742-4403-9bdb,10287,3,2,2024-03-03,15:10:25,Station,Debit Card,No Railcard,113,Very High,153.0,18.0
c9afbcf2-65f0-4791-b404,10288,1,1,2024-03-03,15:10:36,Station,Contactless,No Railcard,13,Low,60.0,0.0
f6f61acf-f313-47a7-9479,10141,3,1,2024-03-03,15:16:40,Station,Contactless,No Railcard,53,High,112.0,2.0
4b614625-5cf7-4316-971e,10143,3,1,2024-03-03,15:22:50,Station,Credit Card,No Railcard,4,Low,30.0,0.0
bb51de82-fb65-4e8b-98a7,10289,1,1,2024-03-03,15:27:12,Station,Contactless,No Railcard,13,Low,60.0,0.0
ab4abad1-de87-4235-a2dc,10290,1,1,2024-03-03,15:31:46,Online,Credit Card,Adult,5,Low,80.0,0.0
1025aa88-fa9a-4740-9dc2,10291,3,1,2024-03-03,15:33:06,Online,Credit Card,No Railcard,53,High,110.0,0.0
1217c54a-ecf0-48a7-9915,10292,3,1,2024-03-03,15:39:11,Online,Contactless,No Railcard,19,Low,60.0,0.0
2910967c-1c92-4d49-886a,10293,3,1,2024-03-03,15:45:19,Online,Contactless,No Railcard,5,Low,30.0,0.0
1b630e7c-be8a-4f58-b68b,10294,3,1,2024-03-03,15:46:12,Online,Credit Card,No Railcard,53,High,110.0,0.0
5e7e19e0-9577-496b-b360,10293,3,1,2024-03-03,15:46:53,Online,Credit Card,Senior,3,Low,30.0,0.0
c52e59f8-5bf5-4ebf-a3a5,10295,3,1,2024-03-03,15:59:12,Online,Contactless,No Railcard,4,Low,30.0,0.0
3266185a-8f30-4c04-bea6,10141,3,2,2024-03-03,16:01:17,Station,Contactless,No Railcard,53,High,112.0,2.0
df6972c4-a0ef-4fc6-bf0f,10296,3,1,2024-03-03,16:02:23,Station,Credit Card,Adult,7,Low,80.0,0.0
2122e732-478e-4d60-a879,10143,3,1,2024-03-03,16:04:22,Station,Credit Card,No Railcard,4,Low,30.0,0.0
75c1ed19-a619-4b89-b365,10297,1,1,2024-03-03,16:07:57,Station,Credit Card,Adult,23,Medium,110.0,0.0
b4ed8973-f1f5-46f1-aa9d,10140,3,1,2024-03-03,16:12:19,Station,Debit Card,No Railcard,12,Low,80.0,0.0
1328f68e-c1bd-4c75-9b62,10298,2,1,2024-03-03,16:14:02,Station,Credit Card,Adult,18,Low,,
1526d01b-0cfb-47e4-987d,10140,3,1,2024-03-03,16:25:12,Station,Credit Card,No Railcard,12,Low,80.0,0.0
55d9870e-839e-4078-8f2d,10299,3,1,2024-03-03,16:52:22,Online,Credit Card,No Railcard,5,Low,30.0,0.0
74716d64-12ac-491e-afa0,10300,1,1,2024-03-03,17:00:10,Station,Credit Card,No Railcard,13,Low,25.0,0.0
e4746c1d-6ff7-4b49-a2be,10138,3,2,2024-03-03,17:07:28,Station,Debit Card,Adult,76,High,142.0,7.0
791a9b96-40e8-456b-be8a,10301,1,1,2024-03-03,17:14:58,Station,Credit Card,No Railcard,6,Low,90.0,0.0
177d50c5-02db-4ec1-a28d,10095,3,1,2024-03-03,17:15:01,Online,Credit Card,No Railcard,12,Low,,
dfb277f3-43e4-4e88-a1ad,10302,1,1,2024-03-03,17:15:39,Station,Contactless,No Railcard,3,Low,30.0,0.0
01e32ad2-cccd-4dd6-858e,10095,3,1,2024-03-03,17:19:17,Station,Credit Card,Adult,8,Low,,
f98a5d1d-e972-467b-b176,10149,3,1,2024-03-03,17:21:38,Online,Contactless,No Railcard,4,Low,30.0,0.0
75e86776-67d1-40b2-95e0,10095,3,1,2024-03-03,17:22:57,Online,Credit Card,No Railcard,12,Low,,
fd1b1353-6286-4277-a7a6,10303,1,1,2024-03-03,17:25:28,Station,Contactless,No Railcard,35,Medium,110.0,0.0
b7520636-b4e9-4028-9895,10152,3,1,2024-03-03,17:27:26,Online,Credit Card,No Railcard,8,Low,20.0,0.0
f1d72a3b-f66f-4980-bdf9,10095,3,1,2024-03-03,17:28:01,Online,Credit Card,No Railcard,12,Low,,
8360b81d-440e-4a0f-8c73,10095,3,1,2024-03-03,17:29:18,Online,Credit Card,No Railcard,12,Low,,
f704058f-614d-43d8-88b6,10304,1,1,2024-03-03,17:32:34,Station,Credit Card,No Railcard,3,Low,,
caecd2c0-46f5-4e78-baf2,10305,1,1,2024-03-03,17:34:47,Station,Credit Card,Adult,23,Medium,110.0,0.0
f2c03d57-b8b4-47ea-b05d,10306,1,1,2024-03-03,17:36:41,Station,Credit Card,Adult,4,Low,80.0,0.0
6733c659-4983-4b6b-a7bb,10306,1,1,2024-03-03,17:42:01,Station,Credit Card,Adult,4,Low,80.0,0.0
69607508-6bcf-4377-95b4,10306,1,1,2024-03-03,17:43:35,Station,Debit Card,Disabled,4,Low,80.0,0.0
b24ecc4c-5864-42c2-9bd9,10304,1,1,2024-03-03,17:44:52,Station,Contactless,Senior,2,Low,,
1b1624a3-bdcf-4983-8382,10307,3,1,2024-03-03,17:53:19,Online,Credit Card,Adult,3,Low,30.0,0.0
b2c42a00-5355-4efa-894e,10308,1,1,2024-03-03,17:55:25,Online,Contactless,Adult,2,Low,30.0,0.0
70da820e-5888-4850-8edb,10309,1,1,2024-03-03,17:55:56,Online,Credit Card,No Railcard,13,Low,60.0,0.0
d02dd3cf-f819-4310-aace,10149,3,1,2024-03-03,18:11:59,Online,Credit Card,Senior,2,Low,30.0,0.0
bec9483a-4ebd-4209-affa,10310,1,2,2024-03-03,18:14:54,Station,Debit Card,Adult,50,Medium,163.0,28.0
f4bc25ed-02cf-40f9-a93d,10149,3,1,2024-03-03,18:15:03,Online,Credit Card,Senior,2,Low,30.0,0.0
0f7089b5-909a-4750-ab8e,10311,3,1,2024-03-03,18:17:26,Online,Contactless,No Railcard,12,Low,80.0,0.0
365affaa-4eb8-4f74-949d,10139,3,1,2024-03-03,18:23:07,Online,Credit Card,Senior,23,Medium,60.0,0.0
7411e45f-28fa-4925-9339,10149,3,1,2024-03-03,18:24:22,Online,Credit Card,Senior,2,Low,30.0,0.0
042d880f-9df3-4fbd-b8a0,10312,3,1,2024-03-03,18:33:04,Station,Credit Card,No Railcard,19,Low,60.0,0.0
966dd73a-7947-4954-8aea,10312,3,1,2024-03-03,18:33:17,Online,Credit Card,No Railcard,19,Low,60.0,0.0
f9d7c686-8fee-4274-bf70,10313,3,1,2024-03-03,18:36:25,Online,Contactless,No Railcard,53,High,110.0,0.0
c0bb8b05-bc49-4bbd-a6de,10312,3,1,2024-03-03,18:36:50,Station,Credit Card,No Railcard,19,Low,60.0,0.0
5fd133a2-4742-47bc-b515,10314,3,1,2024-03-03,18:47:53,Online,Credit Card,Disabled,3,Low,30.0,0.0
5f5c34a3-b74e-47b4-adc9,10315,1,1,2024-03-03,18:52:07,Station,Contactless,No Railcard,3,Low,30.0,0.0
aded41d2-b97d-483c-9a23,10316,1,1,2024-03-03,18:58:09,Station,Contactless,No Railcard,3,Low,30.0,0.0
bc953780-6633-41fe-b8c3,10317,1,1,2024-03-03,18:58:15,Online,Credit Card,No Railcard,35,Medium,110.0,0.0
a46268e1-dc61-4cd9-8007,10318,1,1,2024-03-03,19:23:07,Online,Credit Card,Senior,16,Low,60.0,0.0
cbeb7682-ccd8-40f8-9e07,10319,1,1,2024-03-03,19:23:49,Online,Credit Card,Senior,2,Low,30.0,0.0
8f47f391-55d3-4fff-9fa1,10319,1,1,2024-03-03,19:33:11,Online,Credit Card,Senior,2,Low,30.0,0.0
b988345b-ad57-45b5-826e,10320,1,1,2024-03-03,19:35:49,Station,Credit Card,No Railcard,3,Low,30.0,0.0
d5adfe19-197f-4ed5-9dc4,10321,3,1,2024-03-03,19:38:51,Station,Credit Card,No Railcard,4,Low,30.0,0.0
b84cdbdd-3764-4323-bdd8,10322,1,1,2024-03-03,19:39:53,Online,Contactless,No Railcard,3,Low,30.0,0.0
063e09a7-4b4b-42ce-a705,10323,1,1,2024-03-03,19:41:04,Station,Credit Card,Adult,4,Low,80.0,0.0
940b2043-e06a-495e-bbd5,10324,3,1,2024-03-03,19:49:13,Station,Credit Card,No Railcard,10,Low,80.0,0.0
33e097ab-1e87-462f-a8fe,10325,1,1,2024-03-03,20:01:27,Online,Credit Card,Adult,2,Low,30.0,0.0
47452fca-5c97-4f98-8dac,10326,2,1,2024-03-03,20:01:28,Station,Contactless,Adult,33,Medium,105.0,0.0
812fc33f-a4aa-4a0f-a06e,10325,1,1,2024-03-03,20:02:50,Station,Credit Card,No Railcard,3,Low,30.0,0.0
002c46c6-5f2c-4500-8f2c,10160,3,1,2024-03-03,20:12:44,Station,Credit Card,Adult,3,Low,30.0,0.0
2f9f1b33-a9d7-41d5-932c,10319,1,1,2024-03-03,20:17:08,Online,Contactless,No Railcard,3,Low,30.0,0.0
fdbc6e30-dce5-49ea-96c2,10327,1,1,2024-03-03,20:21:12,Station,Contactless,No Railcard,35,Medium,110.0,0.0
33ed579a-8176-4af8-947a,10328,1,1,2024-03-03,20:21:20,Online,Credit Card,No Railcard,8,Low,80.0,0.0
7bbec54a-b2e7-4ab1-b986,10329,1,1,2024-03-03,20:23:25,Station,Credit Card,No Railcard,13,Low,60.0,0.0
c9fbef61-a736-4cf1-916f,10330,2,1,2024-03-03,20:23:38,Station,Credit Card,No Railcard,7,Low,,
7b9a4b18-42da-452e-ab56,10327,1,1,2024-03-03,20:25:36,Station,Contactless,No Railcard,35,Medium,110.0,0.0
cdae5de1-f374-4229-85bf,10331,3,1,2024-03-03,20:49:59,Station,Credit Card,Adult,72,High,110.0,0.0
c1ef3890-f658-4324-baf5,10332,3,1,2024-03-03,20:52:56,Station,Credit Card,Adult,7,Low,80.0,0.0
a13cf4bf-6a01-4e31-8292,10333,1,1,2024-03-03,21:47:07,Online,Contactless,No Railcard,72,High,110.0,0.0
a27cc22c-80ea-47c5-afa5,10334,1,1,2024-03-03,22:04:16,Online,Contactless,No Railcard,8,Low,80.0,0.0
30ae1584-3aa9-431f-b1c7,10335,1,1,2024-03-03,22:05:54,Online,Contactless,No Railcard,7,Low,80.0,0.0
38907b9b-718f-4d88-a5e9,10336,1,1,2024-03-03,22:36:32,Station,Credit Card,No Railcard,3,Low,30.0,0.0
aef26ca6-2e5f-4d63-957b,10337,1,1,2024-03-03,22:38:30,Station,Credit Card,No Railcard,7,Low,80.0,0.0
c32074a1-5b03-4124-adb4,10179,1,1,2024-03-03,22:38:38,Station,Credit Card,Disabled,2,Low,30.0,0.0
f96c3aee-9119-4781-a4e3,10338,1,1,2024-03-03,22:41:53,Online,Contactless,Adult,2,Low,30.0,0.0
fb4d6c30-9988-443e-9117,10337,1,1,2024-03-03,22:43:08,Station,Credit Card,No Railcard,7,Low,80.0,0.0
4aba9be8-d39f-4dcb-8893,10339,1,1,2024-03-03,23:02:46,Station,Credit Card,Adult,2,Low,30.0,0.0
834949d0-18ff-4081-a893,10340,1,1,2024-03-03,23:05:09,Station,Credit Card,No Railcard,7,Low,80.0,0.0
72c390d6-89aa-4ce9-82b3,10339,1,1,2024-03-03,23:06:20,Station,Credit Card,Adult,2,Low,30.0,0.0
24e79d1d-d714-4db4-8387,10341,1,1,2024-03-03,23:11:45,Station,Credit Card,No Railcard,13,Low,60.0,0.0
6e7dec1d-9809-42ad-8d52,10342,1,1,2024-03-03,23:34:30,Online,Credit Card,No Railcard,13,Low,60.0,0.0
78843329-958d-4295-910c,10343,1,1,2024-03-03,23:48:04,Station,Credit Card,No Railcard,7,Low,80.0,0.0
02f75f53-c9e2-4fef-8956,10344,1,1,2024-03-03,23:56:20,Station,Credit Card,No Railcard,35,Medium,110.0,0.0
36079602-0824-46da-a9da,10345,3,1,2024-03-04,00:11:31,Online,Credit Card,No Railcard,19,Low,60.0,0.0
296d9cb4-165a-4140-a074,10346,3,1,2024-03-04,00:26:49,Online,Contactless,No Railcard,10,Low,80.0,0.0
190e6074-e714-425d-8d1a,10347,3,1,2024-03-04,00:41:22,Online,Credit Card,No Railcard,17,Low,60.0,0.0
4c817bb3-0a99-42aa-a0d3,10348,1,1,2024-03-04,01:11:54,Station,Contactless,No Railcard,7,Low,80.0,0.0
2c299ceb-2ca4-432b-90da,10171,3,1,2024-03-04,01:13:49,Online,Credit Card,No Railcard,5,Low,30.0,0.0
47741e9b-1fac-4f15-86a9,10173,3,1,2024-03-04,01:16:30,Online,Contactless,Disabled,8,Low,50.0,0.0
e51e68ee-6d60-48e8-bfe0,10173,3,1,2024-03-04,01:18:09,Online,Contactless,Disabled,8,Low,50.0,0.0
f4e84f09-f14a-4b2e-aba8,10349,3,1,2024-03-04,01:28:22,Online,Contactless,No Railcard,19,Low,25.0,0.0
c085e80b-c71a-42fd-81f4,10350,1,1,2024-03-04,01:28:40,Online,Contactless,Disabled,5,Low,50.0,0.0
f7e65b83-da93-422a-a304,10351,1,1,2024-03-04,01:30:32,Station,Contactless,Disabled,2,Low,30.0,0.0
55c6889b-eb1d-4215-ad59,10351,1,1,2024-03-04,01:35:13,Online,Credit Card,Senior,2,Low,30.0,0.0
3f84e884-b445-477a-8101,10352,3,1,2024-03-04,02:06:47,Online,Credit Card,Disabled,3,Low,30.0,0.0
2c9f4063-eefd-48e7-98e2,10353,3,1,2024-03-04,02:52:25,Station,Contactless,Disabled,3,Low,30.0,0.0
9bde394f-b981-4292-b787,10202,3,1,2024-03-04,02:59:12,Station,Contactless,Adult,7,Low,80.0,0.0
640a5cf2-3067-4b5b-9353,10354,3,1,2024-03-04,03:04:18,Online,Credit Card,No Railcard,33,Medium,80.0,0.0
d0e9b08b-ec27-4b55-8ce3,10208,3,1,2024-03-04,03:27:15,Online,Credit Card,No Railcard,53,High,110.0,0.0
e7f4d73d-db25-48aa-811d,10355,2,1,2024-03-04,03:35:31,Online,Credit Card,No Railcard,54,High,80.0,0.0
0da4bf74-c437-49ee-ab3d,10356,1,1,2024-03-04,03:40:34,Online,Credit Card,No Railcard,3,Low,30.0,0.0
d0537704-31a3-4c93-b75c,10213,3,1,2024-03-04,03:58:33,Online,Contactless,No Railcard,10,Low,80.0,0.0
bb2f2259-bb7a-40f3-ad8c,10357,1,1,2024-03-04,04:06:15,Online,Contactless,No Railcard,7,Low,80.0,0.0
c56e9ece-33ec-4aea-896a,10358,1,1,2024-03-04,04:16:12,Online,Contactless,No Railcard,8,Low,80.0,0.0
34023d83-d296-4c55-a988,10359,1,1,2024-03-04,04:23:48,Online,Credit Card,No Railcard,3,Low,30.0,0.0
cf9102a1-2846-4ad8-8b09,10360,1,1,2024-03-04,04:25:32,Station,Credit Card,No Railcard,35,Medium,110.0,0.0
57f9fdd9-2b80-4b66-aaf0,10224,4,1,2024-03-04,04:46:58,Online,Credit Card,Senior,3,Low,30.0,0.0
288ad002-a565-4fc9-808c,10361,4,1,2024-03-04,04:52:19,Online,Debit Card,Senior,17,Low,60.0,0.0
9728521d-8ec9-4850-a585,10226,4,1,2024-03-04,04:54:02,Online,Credit Card,No Railcard,70,High,110.0,0.0
9256bbb7-bdb6-4c06-b520,10224,4,1,2024-03-04,04:59:13,Online,Credit Card,Senior,3,Low,30.0,0.0
8bf82b68-76b6-4ac9-a354,10230,4,1,2024-03-04,05:03:35,Online,Credit Card,Disabled,29,Medium,80.0,0.0
5ecedfd8-6875-4614-91c9,10227,4,1,2024-03-04,05:03:42,Online,Credit Card,No Railcard,13,Low,,
b2da57b8-86c5-427b-be0c,10228,4,1,2024-03-04,05:06:57,Online,Credit Card,No Railcard,16,Low,80.0,0.0
a83f385b-53c1-4deb-9a79,10227,4,1,2024-03-04,05:07:52,Online,Credit Card,No Railcard,13,Low,,
46e2bd64-e8e4-421b-9d53,10230,4,1,2024-03-04,05:09:42,Online,Credit Card,Disabled,29,Medium,80.0,0.0
dda0fd63-04c4-4746-bbae,10362,4,1,2024-03-04,05:12:00,Online,Credit Card,No Railcard,5,Low,30.0,0.0
6e12f0e6-3368-4a9a-b83b,10227,4,1,2024-03-04,05:13:04,Online,Credit Card,No Railcard,13,Low,,
b96d3993-9117-4bcc-a1f6,10230,4,1,2024-03-04,05:14:47,Online,Credit Card,Disabled,29,Medium,80.0,0.0
43b34ded-b83d-426d-a917,10363,4,1,2024-03-04,05:15:52,Station,Contactless,Adult,47,Medium,110.0,0.0
85ada47f-7af8-4ab9-b416,10364,1,1,2024-03-04,05:29:47,Online,Contactless,No Railcard,7,Low,80.0,0.0
710c3d67-ac7e-4cc5-beff,10365,4,1,2024-03-04,05:32:14,Online,Contactless,Adult,23,Medium,75.0,0.0
ff2116e9-9b8f-45ad-ac57,10366,4,1,2024-03-04,05:44:50,Online,Credit Card,No Railcard,25,Medium,60.0,0.0
7afdd395-068a-42bb-b809,10367,4,1,2024-03-04,05:53:19,Online,Contactless,Adult,3,Low,30.0,0.0
55fafd46-00a2-42ef-bc3b,10368,1,1,2024-03-04,06:00:01,Online,Credit Card,No Railcard,3,Low,30.0,0.0
e100e0f7-8d1a-4006-9a8c,10369,4,1,2024-03-04,06:03:40,Station,Contactless,No Railcard,6,Low,30.0,0.0
8f4b5095-9aea-4704-9a70,10240,4,1,2024-03-04,06:04:41,Online,Credit Card,No Railcard,67,High,70.0,0.0
590cdeaa-1c9c-4032-af6e,10370,4,1,2024-03-04,06:04:52,Online,Credit Card,No Railcard,6,Low,90.0,0.0
88d7dfc1-e272-4d1c-a11d,10242,4,1,2024-03-04,06:05:33,Online,Credit Card,No Railcard,70,High,110.0,0.0
3b09b0ba-1153-41ca-9fc8,10371,4,1,2024-03-04,06:05:34,Online,Credit Card,Disabled,14,Low,43.0,18.0
22124f07-8fb8-44ee-870a,10242,4,1,2024-03-04,06:12:15,Online,Credit Card,No Railcard,70,High,110.0,0.0
34a5d06b-b005-4919-876b,10368,1,1,2024-03-04,06:14:54,Online,Contactless,No Railcard,3,Low,30.0,0.0
a701701f-7022-4fcc-a437,10372,1,1,2024-03-04,06:26:24,Online,Contactless,No Railcard,35,Medium,110.0,0.0
5fc5ef9b-98e9-47af-a54f,10373,1,1,2024-03-04,06:31:00,Station,Credit Card,Disabled,2,Low,30.0,0.0
633cad05-e68f-433d-b82a,10244,4,1,2024-03-04,06:31:53,Station,Credit Card,No Railcard,151,Very High,176.0,41.0
6a6f0abf-45f8-4066-9174,10244,4,1,2024-03-04,06:36:15,Station,Credit Card,No Railcard,151,Very High,176.0,41.0
b265af80-5721-4c9b-a92b,10244,4,1,2024-03-04,06:36:26,Station,Credit Card,No Railcard,151,Very High,176.0,41.0
c0096f68-1eb5-461c-9a9c,10244,4,1,2024-03-04,06:36:47,Station,Credit Card,No Railcard,151,Very High,176.0,41.0
76d9c543-fbbb-4f57-9704,10374,4,1,2024-03-04,06:39:32,Station,Credit Card,No Railcard,16,Low,80.0,0.0
af2aad46-2201-44b8-bb33,10244,4,1,2024-03-04,06:39:49,Station,Credit Card,No Railcard,151,Very High,176.0,41.0
ae62ef98-63ed-4b94-bee0,10375,1,1,2024-03-04,06:43:03,Station,Contactless,No Railcard,35,Medium,110.0,0.0
b58480a1-cd2e-4d4d-9954,10376,1,1,2024-03-04,06:46:35,Online,Contactless,No Railcard,7,Low,80.0,0.0
2a9571ab-8de6-4816-93b8,10367,4,1,2024-03-04,06:50:40,Online,Credit Card,No Railcard,5,Low,30.0,0.0
6bf0e10e-a41f-4ab1-bef6,10377,2,1,2024-03-04,07:00:58,Online,Contactless,No Railcard,57,High,110.0,0.0
5f4a5f72-852d-466a-97df,10378,1,1,2024-03-04,07:05:16,Station,Contactless,Disabled,8,Low,118.0,58.0
6363482b-60eb-486b-b052,10379,4,1,2024-03-04,07:11:32,Station,Contactless,No Railcard,154,Very High,150.0,0.0
97b29890-8bc9-4d5c-9cb9,10235,4,1,2024-03-04,07:16:24,Online,Credit Card,No Railcard,35,Medium,,
bc909cf9-e9c9-4f87-a312,10233,4,1,2024-03-04,07:18:04,Online,Credit Card,No Railcard,25,Medium,60.0,0.0
e010fc34-07d0-42fc-9c38,10380,1,1,2024-03-04,07:19:33,Station,Credit Card,No Railcard,3,Low,30.0,0.0
880a8b6f-c61d-4395-b814,10233,4,1,2024-03-04,07:20:08,Online,Credit Card,No Railcard,25,Medium,60.0,0.0
ccac23cb-9d4a-4bdb-b64e,10235,4,1,2024-03-04,07:20:08,Online,Credit Card,No Railcard,35,Medium,,
415db51a-0404-4f5f-98a6,10233,5,1,2024-03-04,07:21:03,Online,Credit Card,No Railcard,54,High,60.0,0.0
a298b909-c4ee-4345-a47a,10235,4,1,2024-03-04,07:26:39,Online,Credit Card,No Railcard,35,Medium,,
a565e355-34c9-4b0c-b6fb,10235,4,1,2024-03-04,07:27:05,Online,Credit Card,No Railcard,35,Medium,,
e84b9f2e-e111-426a-b2d9,10233,5,1,2024-03-04,07:27:27,Online,Credit Card,No Railcard,54,High,60.0,0.0
1d8f5c38-2863-4f8b-bb79,10381,1,1,2024-03-04,07:28:02,Station,Contactless,Adult,2,Low,44.0,14.0
ac924ea2-9d22-4704-a4b8,10235,4,1,2024-03-04,07:28:27,Online,Credit Card,No Railcard,35,Medium,,
07273b04-caf9-4faa-964b,10255,3,1,2024-03-04,07:32:25,Online,Debit Card,Senior,35,Medium,110.0,0.0
ba53ce9b-08dd-43e4-a2a5,10382,3,1,2024-03-04,07:44:33,Station,Contactless,Adult,12,Low,110.0,50.0
38be8606-4f75-4a58-a7b4,9987,4,1,2024-03-04,07:44:53,Online,Contactless,Disabled,48,Medium,260.0,0.0
bd082832-41f9-4364-a8d2,10257,3,1,2024-03-04,07:46:54,Online,Debit Card,Senior,3,Low,30.0,0.0
9c5030a9-66a9-44b2-991d,10383,1,1,2024-03-04,07:49:15,Online,Debit Card,Senior,8,Low,,
